codiceIsil;denominazioni.ufficiale;ente;indirizzo.via-piazza;tipologia-amministrativa;tipologia-funzionale;accesso.portatori-handicap;accesso.riservato;comune;position_label;Lat;Long
IT-RM1035;Biblioteca del Dipartimento di caratteri dell'architettura, valutazione e ambiente dell'Università degli studi di Roma La Sapienza;Università degli studi di Roma La Sapienza. Dipartimento di caratteri dell'architettura, valutazione e ambiente;Piazza Borghese 9;Universita' statali;Istituto di insegnamento superiore;;True;Roma;127;41,9040435;12,475901
IT-RM1038;Biblioteca di Architettura e Progetto dell'Università degli studi di Roma La Sapienza;Università degli studi di Roma La Sapienza;Via Flaminia 359;Universita' statali;Istituto di insegnamento superiore;;True;Roma;128;41,9133529;12,4753033
IT-RM1039;Biblioteca di ingegneria strutturale e geotecnica dell'Università degli studi di Roma La Sapienza - Sala architettura;Università degli studi di Roma La Sapienza. Dipartimento di ingegneria strutturale e geotecnica;Via Emanuele Gianturco, 2;Universita' statali;Istituto di insegnamento superiore;;True;Roma;129;41,9135776;12,4742338
IT-RM1041;Biblioteca del Dipartimento di innovazione tecnologica nell'architettura e cultura dell'ambiente dell'Università degli studi di Roma la Sapienza;Università degli studi di Roma La Sapienza. Dipartimento di innovazione tecnologica nell'architettura e cultura dell'ambiente;Via Flaminia 70;Universita' statali;Istituto di insegnamento superiore;;True;Roma;130;41,9141632;12,4749857
IT-RM1044;Biblioteca dell'Area scientifico tecnologica dell'Università degli studi di Roma Tor Vergata;Università degli studi di Roma Tor Vergata. Area scientifico tecnologica;Via della Ricerca scientifica;Universita' statali;Istituto di insegnamento superiore;;False;Roma;131;41,8533644;12,6052309
IT-RM1045;"Biblioteca della Facoltà di Medicina e Psicologia ""Ernesto Valentini"" dell'Università degli studi di Roma La  Sapienza - Sede psicologia";Facoltà di medicina e Psicologia - Università degli studi di Roma La Sapienza;Via dei Marsi 78;Universita' statali;Istituto di insegnamento superiore;True;False;Roma;132;41,8965368;12,5161787
IT-RM1047;Biblioteca del Dipartimento di studi storici dal medioevo all'età contemporanea. Sezione scienze storiche e letterature straniere. Università degli studi Roma Tre;Università degli studi di Roma Tre. Dipartimento di studi storici dal medioevo all'età contemporanea;Via Torino 95;Universita' statali;Istituto di insegnamento superiore;;;Roma;133;41,903292;12,4943884
IT-RM1048;Biblioteca di Ingegneria Astronautica, Elettrica ed Energetica dell'Università degli studi di Roma La Sapienza - Punto di servizio Ingegneria Astronautica;Università degli studi di Roma La Sapienza. Dipartimento di Ingegneria Astronautica, Elettrica ed Energetica;Via Salaria, 851 ;Universita' statali;Istituto di insegnamento superiore;;False;Roma;134;42,0015188;12,5181329
IT-RM1049;Biblioteca del Centro interdipartimentale di ricerca per l'analisi dei modelli e dell'informazione nei sistemi biomedici dell'Università degli studi di Roma La Sapienza;Università degli studi di Roma La Sapienza. Centro interdipartimentale di ricerca per l'analisi dei modelli e dell'informazione nei sistemi biomedici;Corso Vittorio Emanuele II  244;Universita' statali;Istituto di insegnamento superiore;;False;Roma;135;41,897091;12,471713
IT-RM1053;Biblioteca della Casa dello studente Civis;Istituto per il diritto allo studio universitario. Università degli studi di Roma La Sapienza e Isef di Roma;Viale del Ministero affari esteri 6;Regione;Pubblica;;False;Roma;136;41,9351785;12,4603632
IT-RM1054;Biblioteca della Casa dello studente di Casalbertone;Istituto per il diritto allo studio universitario. Università degli studi di Roma La Sapienza e Isef di Roma;Via De Dominicis 13/15;Regione;Pubblica;;False;Roma;137;0,0;0,0
IT-RM1055;Biblioteca della Casa dello studente De Lollis;Istituto per il diritto allo studio universitario. Università degli studi di Roma La Sapienza e Isef di Roma;Via C. De Lollis 20;Regione;Importante non specializzata;;False;Roma;138;41,900761;12,5151095
IT-RM1058;Biblioteca del Dipartimento di scienze cardiovascolari e respiratorie. Sezione malattie dell'apparato respiratorio dell'Università di Roma La Sapienza;Università degli studi di Roma La Sapienza. Dipartimento di scienze cardiovascolari e respiratorie.  Sezione malattie dell'apparato respiratorio;Piazza C. Forlanini 1;Universita' statali;Istituto di insegnamento superiore;;True;Roma;139;41,8665939;12,4502758
IT-RM1059;Biblioteca dell'Area letteraria storico filosofica dell'Università degli studi Roma Tor Vergata;Università degli studi di Roma Tor Vergata. Area letteraria storico filosofica;Via A. Cavalieri 6;Universita' statali;Istituto di insegnamento superiore;;False;Roma;140;41,908538;12,543953
IT-RM1060;Biblioteca dell'Area giuridica dell'Università degli studi di Roma Tor Vergata;Università degli studi di Roma Tor Vergata. Area giuridica;Via O. Raimondo 8;Universita' statali;Istituto di insegnamento superiore;;False;Roma;141;41,849603;12,597783
IT-RM1063;"Biblioteca di Biologia e Biotecnologie ""Charles Darwin"" dell'Università degli studi di Roma La Sapienza - sede Entomologia";Università degli studi di Roma La Sapienza. Dipartimento di Biologia e Biotecnologie Charles Darwin;Piazzale Valerio Masismo 6;Universita' statali;Istituto di insegnamento superiore;True;True;Roma;142;41,9060811;12,5218543
IT-RM1069;Biblioteca dell'Istituto di puericultura della Facoltà di medicina e chirurgia dell'Università degli studi di Roma La Sapienza;Università degli studi di Roma La Sapienza. Facoltà di medicina e chirurgia. Istituto di puericultura;Via dei Sardi 58;Universita' statali;Istituto di insegnamento superiore;;False;Roma;143;41,8972596;12,5162415
IT-RM1074;Biblioteca della Libera Università Internazionale degli studi sociali Guido Carli - LUISS;Libera Università Internazionale degli studi sociali - LUISS;Via di S. Costanza 53;Universita' non statali;Istituto di insegnamento superiore;True;True;Roma;144;41,92125;12,517593
IT-RM1076;Biblioteca della Facoltà di medicina e chirurgia Agostino Gemelli dell'Università cattolica del Sacro Cuore;Università cattolica del Sacro Cuore. Facoltà di medicina e chirurgia Agostino Gemelli;Largo F. Vito 1;Universita' non statali;Istituto di insegnamento superiore;;True;Roma;145;41,933141;12,4264809
IT-RM1077;Biblioteca comunale;Comune di Colleferro;Via Leonardo da Vinci 21;Comune;Pubblica;;False;Roma;146;41,7305337;13,0070548
IT-RM1078;Biblioteca comunale Carlo Levi;Comune di Genzano di Roma;Viale G. Mazzini 12;Comune;Pubblica;;False;Roma;147;41,7114953;12,6901584
IT-RM1081;Biblioteca della Curia generalizia degli eremiti camaldolesi;;Via Formello 7;NON SPECIFICATA;NON SPECIFICATA;;;Roma;148;41,811166;12,716579
IT-RM1083;Biblioteca comunale;Comune di Castel Madama;Via Cavour 38;Comune;Pubblica;;False;Roma;149;41,9754818;12,8681682
IT-RM1097;Biblioteca dell'Istituto di studi comunisti Palmiro Togliatti;;Via Appia Km 22;NON SPECIFICATA;NON SPECIFICATA;;;Roma;150;41,759873;12,6273621
IT-RM1099;Biblioteca comunale;Comune di Monte Porzio Catone;Piazza Trieste 12-13;Comune;Pubblica;;False;Roma;151;41,8134703;12,7165499
IT-RM1100;Biblioteca dell'Istituto nazionale di geofisica - reparto sismico;;Via dell'osservatorio;NON SPECIFICATA;NON SPECIFICATA;;;Roma;152;41,8109756;12,7032556
IT-RM1104;Biblioteca comunale;Comune di Genazzano;Piazza S. Nicola 8;Comune;Pubblica;;False;Roma;153;41,8346739;12,9736785
IT-RM1105;Biblioteca comunale;Comune di Valmontone;Via dal Broglio 1;Comune;Pubblica;;False;Roma;154;41,7777019;12,916249
IT-RM1107;Biblioteca comunale;Comune di Cerveteri;Via F. Rosati, snc;Comune;Pubblica;True;False;Roma;155;41,9982791319165;12,099202144458
IT-RM1110;Biblioteca comunale centrale;Comune di Guidonia Montecelio;Via Moris 7;Comune;Pubblica;;False;Roma;156;41,9916721;12,7218744
IT-RM1111;Biblioteca comunale Setteville;Comune di Guidonia Montecelio;Via Todini;Comune;Pubblica;;False;Roma;157;41,9435486;12,650024
IT-RM1112;Biblioteca comunale Villalba;Comune di Guidonia Montecelio;Via Brindisi 6;Comune;Pubblica;;False;Roma;158;41,9544552;12,7305549
IT-RM1113;Biblioteca comunale Colleverde;Comune di Guidonia Montecelio;Via Gran Paradiso 9;Comune;Pubblica;;False;Roma;159;41,9819771;12,6230593
IT-RM1115;Biblioteca comunale Peppino Impastato;Comune di Ladispoli;Via Caltagirone;Comune;Pubblica;;False;Roma;160;41,956748;12,0735757
IT-RM1116;Biblioteca comunale;Comune di Mentana;Via Crescenzio, 11;Comune;Pubblica;;False;Roma;161;42,033767;12,6374831
IT-RM1119;Biblioteca comunale. Sezione Cecchina;Comune di Albano Laziale;Via Italia 2;Comune;Pubblica;;False;Roma;162;41,6966488628769;12,6504729497376
IT-RM1120;Biblioteca comunale. Sezione Pavona;Comune di Albano Laziale;Via Roma 1;Comune;Pubblica;;False;Roma;163;41,7251410480414;12,6156417
IT-RM1121;Biblioteca comunale Angela Zucconi;Comune di Anguillara Sabazia;Largo dello Zodiaco, 21;Comune;Pubblica;;False;Roma;164;42,0929124;12,2697887
IT-RM1122;Biblioteca comunale;Comune di Bracciano;Piazza dei Pasqualetti 1;Comune;Pubblica;True;False;Roma;165;42,1004959385774;12,1751765158691
IT-RM1129;Biblioteca comunale;Comune di Trevignano Romano;Piazza Vittorio Emanuele III 3;Comune;Pubblica;;False;Roma;166;42,1557839;12,2456506
IT-RM1145;Biblioteca comunale Valle Aurelia;Comune di Roma - Istituzione Biblioteche di Roma;Viale di Valle Aurelia 129;Comune;Pubblica;True;False;Roma;167;41,9051297;12,4373317
IT-RM1149;Biblioteca comunale Gianni Rodari;Comune di Roma - Istituzione Biblioteche di Roma;Via Francesco Tovaglieri, 237;Comune;Pubblica;True;False;Roma;168;41,8809004441353;12,5890021095398
IT-RM1165;Biblioteca del Ministero delle partecipazioni statali;Ministero delle partecipazioni statali;Via Sallustiana 53;Presidenza del consiglio dei ministri e ministeri;Pubblica;;False;Roma;169;41,9067824;12,4931536
IT-RM1194;Biblioteca Area ingegneria dell'Università degli studi di Roma Tor Vergata;Università degli studi di Roma Tor Vergata. Facoltà di ingegneria;Via del Politecnico 1;Universita' statali;Istituto di insegnamento superiore;True;False;Roma;170;41,8551863;12,622129
IT-RM1195;Biblioteca dell'Accademia di costume e moda;Accademia di costume e moda;Via della Rondinella 2;Universita' non statali;Istituto di insegnamento superiore;;False;Roma;171;41,9012421253666;12,4684763490739
IT-RM1197;Biblioteca dell'Area economica dell'Università degli studi di Roma Tor Vergata. Area economica;Università degli studi di Roma Tor Vergata. Area giuridica;Via di Tor Vergata;Universita' statali;Istituto di insegnamento superiore;;True;Roma;172;41,8487714;12,6239619
IT-RM1218;Biblioteca comunale Ugo Tognazzi;Comune di Pomezia;Largo Catone snc;Comune;Pubblica;;False;Roma;173;41,6701203236563;12,5009214526398
IT-RM1219;Biblioteca comunale Paolo Angelani;Comune di Monterotondo;Piazza don Minzoni;Comune;Pubblica;True;False;Roma;174;42,0510576;12,6146208
IT-RM1229;Biblioteca di area di scienze economiche. Università degli studi Roma Tre;Università degli studi di Roma Tre. Area economica;Via Silvio d'Amico, 77 ;Universita' statali;Istituto di insegnamento superiore;True;False;Roma;175;41,8514778;12,4790915
IT-RM1245;Biblioteca dell'Associazione Italia - Cina;;Piazza Grazioli, 18;NON SPECIFICATA;NON SPECIFICATA;;;Roma;176;41,8970269;12,4800778
IT-RM1257;Biblioteca del Centro islamico culturale d'Italia;Centro islamico culturale d'Italia;Viale Moschea;Accademie, associazioni, fondazioni, istituti (pubblici);NON SPECIFICATA;;;Roma;177;41,933867;12,4931996
IT-RM1258;Biblioteca comunale Tullio De Mauro;Comune di Roma - Istituzione Biblioteche di Roma;Via Tiburtina 113;Comune;Pubblica;True;False;Roma;178;41,8985942;12,5146701
IT-RM1263;Biblioteca del Centro regionale S. Alessio Margherita di Savoia per i ciechi;Centro regionale S. Alessio Margherita di Savoia per i ciechi;Viale C. T. Odescalchi 38;Aziende ed amministrazioni dello stato ad ordinamento autonomo;Pubblica;;False;Roma;179;41,8557773;12,5004177
IT-RM1266;Biblioteca Luigia Tincani;Unione Santa Caterina da Siena delle Missionarie della Scuola;via Appia Antica, 226;Enti ecclesiastici;Importante non specializzata;True;False;Roma;180;41,847448;12,525602
IT-RM1282;Biblioteca del Dipartimento di ingegneria nucleare e conversioni di energia dell'Università degli studi di Roma La Sapienza;Università degli studi di Roma La Sapienza. Dipartimento di ingegneria nucleare e conversioni di energia;Piazza S. Pietro in Vincoli 10;Universita' statali;Istituto di insegnamento superiore;;True;Roma;181;41,8938233;12,4922461
IT-RM1286;Biblioteca del Centro superiore ricerche e prove autoveicoli e dispositivi del Ministero dei trasporti e della navigazione;Ministero dei trasporti e della navigazione;Via di Settebagni, 333;NON SPECIFICATA;NON SPECIFICATA;;;Roma;182;41,9678616;12,5455283
IT-RM1297;"Biblioteca comunale ""Cesare De Sanctis"" - Sede centrale";Comune di Albano Laziale;Viale Risorgimento 3;Comune;Pubblica;;False;Roma;183;41,7267070988643;12,6617716650818
IT-RM1306;Biblioteca privata e Archivio Doria Pamphili;Archivio Doria Pamphili;Piazza Grazioli 5;NON SPECIFICATA;NON SPECIFICATA;;;Roma;184;41,921567;12,499844
IT-RM1319;Biblioteca del Calasanctianum;;Via degli Scolopi, 31;NON SPECIFICATA;NON SPECIFICATA;;;Roma;185;41,9339227;12,4335085
IT-RM1326;Biblioteca dell'Ente italiano di servizio sociale;Ente italiano di servizio sociale;Viale Baldelli 41;Accademie, associazioni, fondazioni, istituti, societa' (privati);Pubblica;;False;Roma;186;41,8569833;12,4741936
IT-RM1330;Biblioteca Borrominiana;Trinitari. Comunità di S. Carlino;Via del Quirinale 23;Enti ecclesiastici;NON SPECIFICATA;;;Roma;187;41,9003879;12,4885004
IT-RM1351;Archivio della Basilica di S. Maria in Trastevere;;Piazza di Santa Maria in Trastevere;NON SPECIFICATA;NON SPECIFICATA;;;Roma;188;41,889348;12,4702335
IT-RM1355;Archivio dell'Arciconfraternita di S. Giovanni dei Fiorentini;;Via Acciaioli 2;NON SPECIFICATA;NON SPECIFICATA;;;Roma;189;41,899811;12,4645367
IT-RM1356;Archivio della Chiesa di S. Luigi dei Francesi;;Piazza S. Luigi dei Francesi 5;NON SPECIFICATA;NON SPECIFICATA;;;Roma;190;41,8995279;12,4749795
IT-RM1357;Archivio capitolare della Basilica di S. Maria Maggiore;;Via Carlo Alberto 47;NON SPECIFICATA;NON SPECIFICATA;;;Roma;191;41,8960439;12,501615
IT-RM1358;Archivio della Chiesa di S. Spirito in Sassia;;Via dei Penitenzieri 12;NON SPECIFICATA;NON SPECIFICATA;;;Roma;192;41,9012555;12,4608993
IT-RM1359;Biblioteca della Curia generalizia dei Padri Domenicani di S. Sabina;;Piazza Pietro d'Illiria;NON SPECIFICATA;NON SPECIFICATA;;;Roma;193;41,88441;12,4801466
IT-RM1360;Biblioteca Apostolica Vaticana;;Cortile del Belvedere V-00120 Città del Vaticano;NON SPECIFICATA;NON SPECIFICATA;;;Roma;194;41,8954656;12,4823243
IT-RM1361;Archivio del Vicariato;;Piazza S. Giovanni in Laterano 4;NON SPECIFICATA;NON SPECIFICATA;;;Roma;195;41,8861954;12,503819
IT-RM1364;Biblioteca francescana dei SS. Apostoli;;Piazza SS. Apostoli 51;NON SPECIFICATA;NON SPECIFICATA;;;Roma;196;41,898264;12,482999
IT-RM1365;Biblioteca del Liceo ginnasio statale Ennio Quirino Visconti;Ministero dell'istruzione, dell'università e della ricerca. Liceo ginnasio statale Ennio Quirino Visconti;Piazza del Collegio Romano 4;Presidenza del consiglio dei ministri e ministeri;Scolastica;;False;Roma;197;41,8979813;12,480301
IT-RM1369;Biblioteca dell'Associazione musicale Orphée;Associazione musicale Orphée;Viale Monteciccardo 2/6;NON SPECIFICATA;NON SPECIFICATA;;;Roma;198;41,9832058;12,5147618
IT-RM1371;Sistema dell'Area Ceretano Sabatina;;Via dei Pasqualetti 1;NON SPECIFICATA;NON SPECIFICATA;;;Roma;199;42,0992392;12,1757121
IT-RM1374;Mediateca Rossellini;Comune di Roma - Istituzione Biblioteche di Roma;Piazza Cinecittà 11;Comune;Pubblica;;False;Roma;200;41,8531133;12,5694961
IT-RM1376;Biblioteca comunale Renato Nicolini;Comune di Roma - Istituzione Biblioteche di Roma;Via Marino Mazzacurati 76;Comune;Pubblica;True;False;Roma;201;41,8505816;12,4134484
IT-RM1377;Biblioteca delle Arti Applicate;Comune di Roma - Sovraintendenza ai Beni Culturali - Museo Casina delle Civette;Via Nomentana 70;Comune;Pubblica;;False;Roma;202;41,9160636;12,5114643
IT-RM1378;Biblioteca comunale Pier Paolo Pasolini;Comune di Ciampino;Via IV Novembre 90;Comune;Pubblica;;False;Roma;203;41,8029079182173;12,6003950171967
IT-RM1379;"Biblioteca comunale ""Elsa Morante""";Comune di Colonna;Piazzale Francesco Capogrossi;Comune;Pubblica;True;False;Roma;204;41,8330829046149;12,7540230296081
IT-RM1380;Biblioteca comunale Montecelio;Comune di Guidonia Montecelio;Via della Lucera;Comune;Pubblica;;False;Roma;205;42,022025;12,742475
IT-RM1381;Biblioteca comunale;Comune di San Cesareo;Piazza dei Cedri;Comune;Pubblica;;False;Roma;206;41,8220062;12,8005906
IT-RM1382;Biblioteca comunale Monsignor Francesco Mirra;Comune di Capena;V. Giacomo Matteotti 36;Comune;Pubblica;;False;Roma;207;42,1416645;12,537493
IT-RM1384;Biblioteca Vasqueziana del Convento di Santa Maria del Buon Consiglio di Genazzano;Convento di Santa Maria del Buon Consiglio dell'Ordine di Sant'Agostino;Corso Cardinal Vannutelli, 2;Enti ecclesiastici;Importante non specializzata;True;False;Roma;208;41,8262592;12,9717222
IT-RM1385;Biblioteca dell'Associazione Proloco di Marino;Associazione Proloco di Marino;Largo palazzo Colonna 3;Accademie, associazioni, fondazioni, istituti (pubblici);NON SPECIFICATA;;;Roma;209;41,769499;12,6583049
IT-RM1386;Biblioteca della Fondazione Camillo Caetani;Fondazione Camillo Caetani;Via delle Botteghe Oscure 32;Accademie, associazioni, fondazioni, istituti (pubblici);NON SPECIFICATA;;;Roma;210;41,894919;12,4781455
IT-RM1388;Biblioteca comunale Giovanni Coletti;Comune di Zagarolo;Piazza Indipendenza;Comune;Pubblica;;False;Roma;211;41,8383528;12,8310762
IT-RM1390;Biblioteca dell'Azienda ospedaliera L. Spallanzani;;Via Portuense 292;Aziende ed enti del servizio sanitario nazionale;NON SPECIFICATA;;;Roma;212;41,8644239;12,4570677
IT-RM1391;Biblioteca dell'Ospedale pediatrico Bambin Gesù;;Piazza S. Onofrio 4;NON SPECIFICATA;NON SPECIFICATA;;;Roma;213;41,8977199;12,461335
IT-RM1393;Biblioteca dell'Istituto nazionale di riposo e cura per anziani. INRCA;;Via Cassia 1167;NON SPECIFICATA;NON SPECIFICATA;;;Roma;214;41,9790983;12,4184286
IT-RM1394;Biblioteca comunale Augusto Tersenghi;Comune di Velletri;Piazza Trento e Trieste;Comune;Pubblica;;False;Roma;215;41,6908587;12,7763517
IT-RM1399;Biblioteca del Monastero di S. Scolastica;Monastero di Santa Scolastica;via provinciale civitellese per Nazzano, 11;Enti ecclesiastici;NON SPECIFICATA;False;False;Roma;216;42,199537;12,5775185
IT-RM1400;"Biblioteca della Facoltà di Medicina e Psicologia ""Ernesto Valentini"" dell'Università degli studi di Roma La Sapienza - Sede medicina";Università degli studi di Roma La Sapienza. II facoltà di medicina e chirurgia;Via di Grottarossa 1037;Universita' statali;Istituto di insegnamento superiore;;False;Roma;217;41,98141;12,47195
IT-RM1403;Biblioteca della Curia generalizia suore passioniste;Curia generalizia suore passioniste;Via don C. Gnocchi 75;Enti ecclesiastici;Pubblica;;False;Roma;218;41,9159215;12,3971004
IT-RM1404;Biblioteca del Centro internazionale di spiritualità asc;Centro internazionale di spiritualità asc;Via Beata M. De Mattias 10;Enti ecclesiastici;Pubblica;;False;Roma;219;41,879477;12,5020367
IT-RM1405;Biblioteca dell'Istituto Sacri Cuori;Istituto Sacri Cuori;Via dei Casali di Torrevecchia 4-8;Enti ecclesiastici;Pubblica;;False;Roma;220;41,920545;12,4093534
IT-RM1406;Biblioteca della Sede universitaria padre Luigi Tezza;Università padre Luigi Trezza;Via Labico 74;Enti ecclesiastici;Pubblica;;True;Roma;221;41,8820092;12,5446014
IT-RM1412;Biblioteca della Corte di appello di Roma;Corte di appello di Roma;Via Varisco 11;Aziende ed amministrazioni dello stato ad ordinamento autonomo;NON SPECIFICATA;;;Roma;222;41,9156581;12,4507198
IT-RM1413;Biblioteca della Procura generale della Repubblica presso la Corte di appello di Roma;Procura generale della Repubblica presso la Corte di appello di Roma;Piazza Adriana 2;NON SPECIFICATA;NON SPECIFICATA;;;Roma;223;41,9032175;12,4682033
IT-RM1417;Biblioteca comunale Cornelia;Comune di Roma - Istituzione Biblioteche di Roma;Via Cornelia 45;Comune;Pubblica;True;False;Roma;224;41,9083705;12,3963512
IT-RM1420;Biblioteca Associazione culturale Insieme per il Trullo;Associazione culturale Insieme per il Trullo;Via Monte delle Capre 23;Accademie, associazioni, fondazioni, istituti, societa' (privati);Pubblica;False;False;Roma;225;41,8447415;12,4347495
IT-RM1421;Biblioteca Centro formazione giovanile Madonna di Loreto;;Via di Macchia Saponara;Accademie, associazioni, fondazioni, istituti, societa' (privati);Pubblica;;;Roma;226;41,7686823;12,3567583
IT-RM1423;Biblioteca del Liceo scientifico statale Nomentano;Ministero dell'istruzione, dell'università e della ricerca. Liceo scientifico statale Nomentano;Via della Bufalotta 229;Presidenza del consiglio dei ministri e ministeri;Scolastica;;False;Roma;227;41,9516206489236;12,5426447551559
IT-RM1425;Biblioteca della Curia generale del Terzo ordine regolare di San Francesco;Terzo ordine regolare di San Francesco;Via dei Fori imperiali 1;NON SPECIFICATA;NON SPECIFICATA;;;Roma;228;41,8933271;12,4869999
IT-RM1428;Biblioteca di Regina Coeli. Sezione 3;Ministero della giustizia;Via della Lungara, 29;Presidenza del consiglio dei ministri e ministeri;NON SPECIFICATA;;True;Roma;229;41,8955229;12,4652749
IT-RM1431;Biblioteca di Rebibbia. Nuovo complesso;Ministero della giustizia;Via Raffaele Maietti, 70;Presidenza del consiglio dei ministri e ministeri;NON SPECIFICATA;;True;Roma;230;41,931065;12,57254
IT-RM1432;Biblioteca di Rebibbia. Reclusione 1;Ministero della giustizia;Via Bartolo Longo, 72;Presidenza del consiglio dei ministri e ministeri;NON SPECIFICATA;;True;Roma;231;41,9330647;12,5686019
IT-RM1439;Biblioteca dell'IISS Leonardo da Vinci;Ministero dell'istruzione, dell'università e della ricerca - Istituto di Istruzione Superiore Statale Leonardo da Vinci di Roma;Via Cavour 258;Presidenza del consiglio dei ministri e ministeri;Scolastica;;True;Roma;232;41,894056;12,4909443
IT-RM1445;Biblioteca di Ingegneria Astronautica, Elettrica ed Energetica dell'Università degli studi di Roma La Sapienza - Punto di servizio Centro San Marco;Università degli studi di Roma La Sapienza. Dipartimento di Ingegneria Astronautica, Elettrica ed Energetica;Via Salaria 851;Universita' statali;Istituto di insegnamento superiore;;;Roma;233;41,9516068;12,5059134
IT-RM1446;Biblioteca Marisa Bergamini - Associazione Il club delle donne;;Via Antonio Pacinotti, 13;NON SPECIFICATA;NON SPECIFICATA;;;Roma;234;41,8710217;12,4675981
IT-RM1448;Biblioteca Giovanni Paolo II presso il Centro Paraplegici Ostia-Roma Lido (CPO);Centro paraplegici di Ostia Roma Lido;Viale Vega 3 Ostia - Roma Lido;Presidenza del consiglio dei ministri e ministeri;Pubblica;True;True;Roma;235;41,727602;12,2933432
IT-RM1450;Biblioteca Prof. Stefano Vazzana del Liceo classico F. Vivona ;Ministero dell'istruzione, dell'università e della ricerca -  Liceo classico F. Vivona;Via della fisica 14;Presidenza del consiglio dei ministri e ministeri;Scolastica;;True;Roma;236;41,8334483;12,465297
IT-RM1451;Biblioteca Comunale Borghesiana;Comune di Roma - Istituzione Biblioteche di Roma;Largo Monreale snc;Comune;Pubblica;True;False;Roma;237;41,860668;12,670583
IT-RM1452;Biblioteca Casa dei bimbi;Comune di Roma - Istituzione Biblioteche di Roma;Via Libero Leonardi 153;Comune;Pubblica;False;False;Roma;238;41,8514447;12,5933722
IT-RM1453;Biblioteca Sandro Onofri;Comune di Roma - Istituzione Biblioteche di Roma;Via Lilloni, 39/45;Comune;Pubblica;True;False;Roma;239;41,7755415;12,3464288
IT-RM1455;Biblioteca di Via Santi Saverino;Ministero dell'istruzione, dell'università e della ricerca;Via S. Saverino 16;NON SPECIFICATA;NON SPECIFICATA;;;Roma;240;41,7751663;12,437716
IT-RM1456;Biblioteca dell'Istituto comprensivo di Via Palombini;Ministero dell'istruzione, dell'università e della ricerca. Istituto comprensivo di Via Palombini;Via G. Palombini 39;NON SPECIFICATA;NON SPECIFICATA;;;Roma;241;41,9278307;12,5652083
IT-RM1457;Biblioteca dell'Istituto di istruzione superiore Bertrand Russell;Ministero dell'istruzione, dell'università e della ricerca. Istituto di istruzione superiore Bertrand Russell;Via Tuscolana 208;NON SPECIFICATA;NON SPECIFICATA;;;Roma;242;41,8792645;12,5220262
IT-RM1459;Biblioteca del Liceo scientifico statale Louis Pasteur;Ministero dell'istruzione, dell'università e della ricerca. Liceo scientifico statale Louis Pasteur;Via Giuseppe Barellai 130;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;243;41,942935;12,4109177
IT-RM1460;Biblioteca della Scuola media statale Giuseppe Bagnera;Ministero dell'istruzione, dell'università e della ricerca. Istituto comprensivo Giuseppe Bagnera;Via G. Bagnera 64;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;244;41,8636317;12,4667156
IT-RM1461;Biblioteca dell'Istituto comprensivo Tiberio Gulluni;Ministero dell'istruzione, dell'università e della ricerca. Istituto comprensivo Tiberio Gulluni;Via Capocroce 4;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;245;41,8332907;12,7525504
IT-RM1462;Biblioteca dell'Istituto comprensivo S.Nilo;Ministero dell'istruzione, dell'università e della ricerca. Istituto comprensivo di piazza Marconi;Piazza Marconi 7;NON SPECIFICATA;NON SPECIFICATA;;;Roma;246;41,785458;12,6699519
IT-RM1463;Biblioteca dell'Istituto comprensivo don Lorenzo Milani;Ministero dell'istruzione, dell'università e della ricerca. Istituto comprensivo don Lorenzo Milani;Via Marco Aurelio 2;NON SPECIFICATA;NON SPECIFICATA;;;Roma;247;41,9881341;12,7166388
IT-RM1464;Biblioteca scolastica dell'Istituto superiore Biagio Pascal;Ministero dell'istruzione, dell'università e della ricerca. Liceo scientifico statale Biagio Pascal;Via P. Nenni 48;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;248;41,6594281;12,4989122
IT-RM1465;Biblioteca del Circolo didattico 141 San Cleto;Ministero dell'istruzione, dell'università e della ricerca. Circolo didattico 141 San Cleto;Via Nicola M. Nicolai 85;NON SPECIFICATA;NON SPECIFICATA;;;Roma;249;41,9477502;12,5715272
IT-RM1466;Biblioteca dell'Istituto superiore statale Gaetano De Sanctis;Ministero dell'istruzione, dell'università e della ricerca. Istituto superiore statale Gaetano De Sanctis;Via Cassia 931;NON SPECIFICATA;NON SPECIFICATA;;;Roma;250;41,9696411;12,4364903
IT-RM1467;Biblioteca dell'Istituto tecnico commerciale Paolo Toscanelli;Ministero dell'istruzione, dell'università e della ricerca. Istituto tecnico commerciale Paolo Toscanelli;Via A. Olivieri 141;NON SPECIFICATA;NON SPECIFICATA;;;Roma;251;41,737525;12,2916619
IT-RM1468;Biblioteca del Liceo scientifico statale Lazzaro Spallanzani;Ministero dell'istruzione, dell'università e della ricerca. Liceo scientifico statale Lazzaro Spallanzani;Via Rivellese;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;252;41,9543891;12,8059263
IT-RM1473;Biblioteca Fabrizio Giovenale;Comune di Roma - Istituzione Biblioteche di Roma;Via Fermo Corni, snc;Comune;NON SPECIFICATA;True;False;Roma;253;41,9327286;12,5587882
